id,text,label
"1168538023073636352","b'Total Tipsters offer Free and Paid Horse Racing Tips\n\nCome and take a look\n\nhttps://t.co/X6aG2rs2oi\n\nT&amp;C\xe2\x80\x99s Apply. 1\xe2\x80\xa6 https://t.co/Yw7T5791qX'","profit"
"1168537663923785729","b'Can anyone #recommend a #programme or #system / #app to use for a #new #business to keep track of #income / #profit and #expenditure ?'","profit"
"1168534943888289798","b'@AHampay Someone is using #FakeNews again in order to #provoke #idiots today and probably make #black #profit\xe2\x80\xa6\xe2\x80\xa6 https://t.co/Vk4vEajiOR'","profit"
"1168534433265278978","b'Amazing Free Horse Racing and Football Tips.\n\nCome and check them out.\n\nhttps://t.co/vFGEZtC8xZ\n\n#footballtips\xe2\x80\xa6 https://t.co/B8EdiPML1d'","profit"
"1168534321428389888","b'Amazing Free Horse Racing and Football Tips.\n\nCome and check them out.\n\nhttps://t.co/3HpRQQGuiI\n\n#footballtips\xe2\x80\xa6 https://t.co/iZoouQIDrM'","profit"
"1168534065655533571","b'Solicitor? Accountant? LLP?  Leasing makes perfect sense.\n\nhttps://t.co/xNVb7upjW4\n\n#legal #law #solicitor\xe2\x80\xa6 https://t.co/z1ZxZfjPlz'","profit"
"1168533870880464896","b'Amazing Free Horse Racing and Football Tips.\n\nCome and check them out.\n\nhttps://t.co/bHXndnrxOR\n\n#footballtips\xe2\x80\xa6 https://t.co/YUmwwnnA7o'","profit"
"1168533835711205377","b'Amazing Free Horse Racing and Football Tips.\n\nCome and check them out.\n\nhttps://t.co/UsV8gGTOIW\n\n#footballtips\xe2\x80\xa6 https://t.co/18X3igIWcF'","profit"
"1168533802374848513","b'Amazing Free Horse Racing and Football Tips.\n\nCome and check them out.\n\nhttps://t.co/bR9apZMkvk\n\n#footballtips\xe2\x80\xa6 https://t.co/UXpQDH7ogw'","profit"
"1168533790119145472","b'Amazing Free Horse Racing and Football Tips.\n\nCome and check them out.\n\nhttps://t.co/CLZpcVX04J\n\n#footballtips\xe2\x80\xa6 https://t.co/23mauvnZwo'","profit"
"1168533680513568770","b'Amazing Free Horse Racing and Football Tips.\n\nCome and check them out.\n\nhttps://t.co/Sejb8w0f0j\n\n#footballtips\xe2\x80\xa6 https://t.co/pQKZNQeOfs'","profit"
"1168533449411649536","b'Amazing Free Horse Racing and Football Tips.\n\nCome and check them out.\n\nhttps://t.co/EEH2jA1f8C\n\n#footballtips\xe2\x80\xa6 https://t.co/XXnjWoofYj'","profit"
"1168533092363067392","b'Are you interested in #EA and looking for a good EA? Do you want to make 100% daily #profit in #Forex using this #FX EA? PM for details!'","profit"
"1168531873070571522","b'Knockabout Queen wins the 15:00 at Brighton with odds of 4/1 for our System 1.  \nFancy being a part of this, come a\xe2\x80\xa6 https://t.co/sEh9K98VA3'","profit"
"1168531533239595008","b'#sphynx is still doing great with #NZDUSD , #profit : 653 pips, 12 trades.,MaxDD :-607, #trade , live result here\xe2\x80\xa6 https://t.co/v6wzrXPqjk'","profit"
"1168530274663186432","b'#ontheriver is really the strategy to follow now with  #EURJPY , #profit : 763 pips, 23 trades.,MaxDD :-767, #trade\xe2\x80\xa6 https://t.co/Roqc1LgEIU'","profit"
"1168528806048673792","b'RT @bullfrogUC: Thinking of moving to Cloud Communications? See our eBook for help planning your transition https://t.co/lYKCGo3RFK\n\n#voip\xe2\x80\xa6'","profit"
"1168528745638051847","b'RT @bullfrogUC: Thinking of moving to Cloud Communications? See our eBook for help planning your transition https://t.co/lYKCGo3RFK\n\n#voip\xe2\x80\xa6'","profit"
"1168528548673359873","b'RT @bullfrogUC: Thinking of moving to Cloud Communications? See our eBook for help planning your transition https://t.co/lYKCGo3RFK\n\n#voip\xe2\x80\xa6'","profit"
"1168528522563989504","b'Thinking of moving to Cloud Communications? See our eBook for help planning your transition https://t.co/lYKCGo3RFK\xe2\x80\xa6 https://t.co/fj9yZotUwY'","profit"
"1168528507112218624","b'RT @foremediagroup: Ways in Which You can Increase the Profit of Your Small Business\n#businessgrowth #businessowners #business #profit #pro\xe2\x80\xa6'","profit"
"1168528013123837958","b'Closed Buy 1.0 Lots #PROFITABLEFXEA BTCUSD 9841.0 for 0.0 pips, total for today +135.1 pips #PROFIT #FX #EA'","profit"
"1168527749180313601","b'#AION/#BTC Take-Profit target 1 \xe2\x9c\x85\n#Profit: 2.6667% \xf0\x9f\x93\x88\nPeriod: 8 Hours 9 Minutes \xe2\x8f\xb0#Binance #investing #altcoins\xe2\x80\xa6 https://t.co/Q41L8nB3Wi'","profit"
"1168527706503483392","b'RT @foremediagroup: Ways in Which You can Increase the Profit of Your Small Business\n#businessgrowth #businessowners #business #profit #pro\xe2\x80\xa6'","profit"
"1168527149185359877","b'Earn $90 daily from bitcoin mining #forexeducation  #success #forexmentor #millionaire  #forexindonesia\xe2\x80\xa6 https://t.co/07ruU1Qxyw'","profit"
"1168526814668558336","b'RT @foremediagroup: Ways in Which You can Increase the Profit of Your Small Business\n#businessgrowth #businessowners #business #profit #pro\xe2\x80\xa6'","profit"
"1168526566365847552","b'Ways in Which You can Increase the Profit of Your Small Business\n#businessgrowth #businessowners #business #profit\xe2\x80\xa6 https://t.co/9epjAlvou6'","profit"
"1168526500494266368","b'#sphynx is still a good strategy with #USDCAD , #profit : 608 pips, 16 trades.,MaxDD :-602, #trade , live result he\xe2\x80\xa6 https://t.co/W1KhdrobRL'","profit"
"1168525036162076673","b'\xe2\xac\x86\xef\xb8\x8f Buy Gold Futures on 4H time frame\nCurrent price: 1,535.45\nBulls\xe2\x86\x97\xef\xb8\x8f Power 87%\nBears\xe2\x86\x98\xef\xb8\x8f Power 0%\n#Gold #MXInvesting\xe2\x80\xa6 https://t.co/CQFqW4YWcI'","profit"
"1168524629583060992","b'@RebelScholar68 @nytimes You are just complaining about what the media has fed you.  I am talking about excusing aw\xe2\x80\xa6 https://t.co/EtyV74Thr0'","profit"
"1168523976773181443","b'#WTC/#BTC Take-Profit target 2 \xe2\x9c\x85\n#Profit: 5.0125% \xf0\x9f\x93\x88\nPeriod: 7 Hours 43 Minutes \xe2\x8f\xb0#Binance #investing #altcoins\xe2\x80\xa6 https://t.co/gkxIGZj72a'","profit"
"1168522725394178048","b'#sphynx still have good performances with  #NZDUSD , #profit : 653 pips, 12 trades.,MaxDD :-607, #trade , live resu\xe2\x80\xa6 https://t.co/sOy3S2Eu3S'","profit"
"1168522535299899393","b'Boom! There it is 3rd bet lands, next one soon #profit #tipster #tips #bet365 https://t.co/bTce6qt1zB'","profit"
"1168522252708667392","b'@caulmick @SimonHarrisTD @TodaySOR Well as  Vera Twomney said at her book launch in Wexford  last Saturday Simon Ha\xe2\x80\xa6 https://t.co/nqsoEc9uJb'","profit"
"1168521465085517825","b'#sphynx is really the strategy to follow now with  #USDCAD , #profit : 608 pips, 16 trades.,MaxDD :-602, #trade , l\xe2\x80\xa6 https://t.co/psHURojGYI'","profit"
"1168521302443012096","b'Don\xe2\x80\x99t just sit and wait..\nInstead invest and trust your process\xe2\x9c\x85\nPayouts are guaranteed 100%\xf0\x9f\x92\xb5\xe2\x9c\x85\n #HODL #Crypto\xe2\x80\xa6 https://t.co/3feLyAfvV1'","profit"
"1168520199475290112","b'#WTC/#BTC Take-Profit target 1 \xe2\x9c\x85\n#Profit: 3.0075% \xf0\x9f\x93\x88\nPeriod: 7 Hours 27 Minutes \xe2\x8f\xb0#Binance #investing #altcoins\xe2\x80\xa6 https://t.co/BjHbpYPxUm'","profit"
"1168519865843494912","b'More profits to come!!!\n#HODLSmarter #HODL #Holder #forex #Crypto #bitcoins #litecoin\n#business #entrepreneur\xe2\x80\xa6 https://t.co/DBYvucJQPC'","profit"
"1168517691201732609","b'#quantum still have good performances with  #AUDJPY , #profit : 729 pips, 11 trades.,MaxDD :-200, #trade , live res\xe2\x80\xa6 https://t.co/rMJpuOQgHg'","profit"
"1168517287080419330","b'#Book #Full #profit of #30PIPS #1STTGT hit  at $1.2055\n\nPm on Telegram: https://t.co/cPn0RxOSQG\n\n@4XSetUps\xe2\x80\xa6 https://t.co/9M1bMl4slv'","profit"
"1168517251189768192","b'#Book #Full #profit of #30PIPS #1STTGT hit  at $1.2055\n\nPm on Telegram: https://t.co/n0M2pbKFSa\n\n@ForexNewsAlert\xe2\x80\xa6 https://t.co/zgI49qR76B'","profit"
"1168517151784722432","b'@gregmcleodtradr @Manisha3005 @Fongern_FX @johnjhardy @RafKadian @DTTW_Daytrade @4XSetUps @gregmikeFX\xe2\x80\xa6 https://t.co/ioeTIiOV4s'","profit"
"1168517084977876992","b'@ferrantefx @ForexinWorld @usaforexsignal1 @Daily_Forex @ForexLiveInfo @Forexp3com @ForexNewsAlert @RobertsFOREX\xe2\x80\xa6 https://t.co/CLtCCOZ06b'","profit"
"1168516425176244238","b'#APPC/#BTC Take-Profit target 5 \xe2\x9c\x85\n#Profit: 20.9302% \xf0\x9f\x93\x88\nPeriod: 15 Days 16 Hours 55 Minutes \xe2\x8f\xb0#Binance #investing\xe2\x80\xa6 https://t.co/OVwgJ9lAJQ'","profit"
"1168516093209665539","b'@maryportas #AutumnFair discussing putting #people #planet #profit first in business. I am discussing how #business\xe2\x80\xa6 https://t.co/D24O14PyQo'","profit"
"1168516076898017280","b'Stay Tuned!!!\n#Profit #AcousticVersion #ComingSoon\n.\n.\n.\nArtist | Bjorn Pierre\nSong |  Profit (Acoustic Version) Vi\xe2\x80\xa6 https://t.co/gKpPxSBDZ1'","profit"
"1168515174912970753","b'#Yaari still have good performances with  #CAC40 , #profit : 6551 pips, 62 trades.,MaxDD :-5722, #trade , live resu\xe2\x80\xa6 https://t.co/r0eihB7OZv'","profit"
"1168514085786279937","b'#Earn #Passive &amp; Stable #Profit Instantly - @investwebworld \n\nVisit \xf0\x9f\x91\x89 https://t.co/H9UqFoTzFN https://t.co/AhHoAj0nI4'","profit"
"1168513870723518465","b'Closed Buy #GBPUSD 1.20558 for +0.2 pips, total for today +0.2 pips #forex #trade #fx #finance #trading #profit #pips #money'","profit"
"1168513779690348545","b'RT @MXInvesting: \xe2\xac\x87\xef\xb8\x8f Sell Gold Futures on 1H time frame\nCurrent price: 1,532.75\nBulls\xe2\x86\x97\xef\xb8\x8f Power 4%\nBears\xe2\x86\x98\xef\xb8\x8f Power 66%\n#Gold #trading #stock #cr\xe2\x80\xa6'","profit"
"1168513679358418945","b'RT @MXInvesting: \xe2\xac\x87\xef\xb8\x8f Sell XAU/USD on 5H time frame\nCurrent price: 1,525.03\nBulls\xe2\x86\x97\xef\xb8\x8f Power 29%\nBears\xe2\x86\x98\xef\xb8\x8f Power 58%\n#XAUUSD #trading #MT4 #signal\xe2\x80\xa6'","profit"
"1168512649686147072","b'#CMT/#BTC Take-Profit target 1 \xe2\x9c\x85\n#Profit: 3.0303% \xf0\x9f\x93\x88\nPeriod: 3 Hours 59 Minutes \xe2\x8f\xb0#Binance #investing #altcoins\xe2\x80\xa6 https://t.co/G7kEj6tWHf'","profit"
"1168512476675223552","b""100% #profit everyday in #Forex #Trading is I'M POSSIBLE\nPM or write your email for details\nPowered by: https://t.co/bABcaYw8k6""","profit"
"1168512456668471296","b'GET THE #DISCOUNT NOW FOR THE PROFITABLE FX EA ! OR YOU WILL REGRET DUE TO THE #PRICE INCREASES. ALWAYS #PROFIT AND NO MORE LOSSES IN #FOREX'","profit"
"1168510439715725313","b'\xe2\xac\x87\xef\xb8\x8f Sell XAU/USD on 5H time frame\nCurrent price: 1,525.03\nBulls\xe2\x86\x97\xef\xb8\x8f Power 29%\nBears\xe2\x86\x98\xef\xb8\x8f Power 58%\n#XAUUSD #trading #MT4\xe2\x80\xa6 https://t.co/vjnBedGGIz'","profit"
"1168509696841531394","b'#Recruiter, benchmark your #pricing strategy  against the #UK market with our #marginindex. https://t.co/YXIbPS0COv\xe2\x80\xa6 https://t.co/xvi1G77lvy'","profit"
"1168509684334190592","b'\xe2\xac\x86\xef\xb8\x8f Buy AUD/USD on 4H time frame\nCurrent price: 0.6712\nBulls\xe2\x86\x97\xef\xb8\x8f Power 62%\nBears\xe2\x86\x98\xef\xb8\x8f Power 25%\n#AUDUSD #invest #MT4\xe2\x80\xa6 https://t.co/seoh2c4KHK'","profit"
"1168509562577674240","b'Prissy Missy (IRE) wins the 13:45 at Chepstow with odds of 5/2 for our System 1.  \nFancy being a part of this, come\xe2\x80\xa6 https://t.co/AFqEX3HAv6'","profit"
"1168509432915005440","b'\xe2\xac\x87\xef\xb8\x8f Sell Gold Futures on 1H time frame\nCurrent price: 1,532.75\nBulls\xe2\x86\x97\xef\xb8\x8f Power 4%\nBears\xe2\x86\x98\xef\xb8\x8f Power 66%\n#Gold #trading\xe2\x80\xa6 https://t.co/ZQXVpxmB5S'","profit"
"1168509153578541061","b'Next bet let\xe2\x80\x99s go #tipster #bet365 #profit https://t.co/CWEmWkYYRp'","profit"
"1168508918655590401","b'Risk:\nFor new traders outsized profits are the #1 priority. Experienced traders know that managing risk is the #1 P\xe2\x80\xa6 https://t.co/Aa3Nv94qip'","profit"
"1168508878939676672","b'#AMB/#BTC Take-Profit target 1 \xe2\x9c\x85\n#Profit: 0.6928% \xf0\x9f\x93\x88\nPeriod: 1 Hours 25 Minutes \xe2\x8f\xb0#Binance #investing #altcoins\xe2\x80\xa6 https://t.co/UeahMO3f5h'","profit"
"1168507701128826880","b'More Dividends incoming on da\xe2\x9a\xbd\xef\xb8\x8fIndex from Sunday.\nJoao Felix\xf0\x9f\x87\xb5\xf0\x9f\x87\xb9\xe2\x9a\xbd\xef\xb8\x8f\xf0\x9f\x8c\x9f 1p Dividend per Share for goal\xf0\x9f\x98\x83.\nAll being reinve\xe2\x80\xa6 https://t.co/rl1aHeCTNX'","profit"
"1168507623651590149","b'#ontheriver is still a good strategy with #EURJPY , #profit : 763 pips, 23 trades.,MaxDD :-767, #trade , live resul\xe2\x80\xa6 https://t.co/O6tpLQ1frf'","profit"
"1168506366807420928","b'#Yaari is still doing great with #CAC40 , #profit : 6551 pips, 62 trades.,MaxDD :-5722, #trade , live result here\xe2\x80\xa6 https://t.co/JSJN5CY7Nk'","profit"
"1168503860157210625","b'Accountants, get the perfect office with leasing\n\nhttps://t.co/xNVb7upjW4\n\n#legal #law #solicitor #solicitors\xe2\x80\xa6 https://t.co/LmGF2GuDGc'","profit"
"1168501933226778624","b'Sold #trader #money #forex #market GBPUSD 1.20734 TP 1.19357 #pips #currencies #profit'","profit"
"1168501811482902528","b'Many investors including HNWI\xe2\x80\x99s around the world are looking for ways to invest their money. Read which ones they a\xe2\x80\xa6 https://t.co/ii2mGhH5Wy'","profit"
"1168501333885952001","b'#quantum is still doing great with #NZDJPY , #profit : 909 pips, 10 trades.,MaxDD :-218, #trade , live result here\xe2\x80\xa6 https://t.co/GR0TpPgvJT'","profit"
"1168500858067152897","b'Sell DKFT 490lot +7%..keep safe! locked gain \xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb #saham #profit'","profit"
"1168500520538951681","b'#Maximize Your #Profit With Alliancetradingcorp\n4% #daily for 1.5 #month \nAfter 54 days get a #profit of 4%\xe2\x80\xa6 https://t.co/ZYyRK8Hrky'","profit"
"1168500303483719680","b""Good Day Vyaparis! \xf0\x9f\x99\x82\nToday's market rates. \n\xe2\x9c\x85 \xe2\xac\x87\xf0\x9f\x93\xa2 Download Vyapar app now- https://t.co/riRmaKxgsF\xf0\x9f\x93\xa2\xe2\xac\x87\n\n#forex #money\xe2\x80\xa6 https://t.co/LyNreZOWfP""","profit"
"1168498633257508866","b'Sell Limit #trader #money #forex #market GBPCAD 1.64119 #pips #currencies #profit'","profit"
"1168497308595568641","b'Total Tipsters offer Free and Paid Horse Racing Tips\n\nCome and take a look\n\nhttps://t.co/pKV8P0tN6J\n\nT&amp;C\xe2\x80\x99s Apply. 1\xe2\x80\xa6 https://t.co/GVsB1WSuLd'","profit"
"1168496738388381696","b'Total Tipsters offer Free and Paid Horse Racing Tips\n\nCome and take a look\n\nhttps://t.co/Ts6McNGrdH\n\nT&amp;C\xe2\x80\x99s Apply. 1\xe2\x80\xa6 https://t.co/FnEQKB9KWY'","profit"
"1168496493956915201","b'Total Tipsters offer Free and Paid Horse Racing Tips\n\nCome and take a look\n\nhttps://t.co/B1iaRMrEfU\n\nT&amp;C\xe2\x80\x99s Apply. 1\xe2\x80\xa6 https://t.co/4zOp3bEYsV'","profit"
"1168496336322404352","b'Total Tipsters offer Free and Paid Horse Racing Tips\n\nCome and take a look\n\nhttps://t.co/6iWmkEwrM7\n\nT&amp;C\xe2\x80\x99s Apply. 1\xe2\x80\xa6 https://t.co/vHjGTapNyA'","profit"
"1168495961871659008","b'Total Tipsters offer Free and Paid Horse Racing Tips\n\nCome and take a look\n\nhttps://t.co/rOupTzdGw7\n\nT&amp;C\xe2\x80\x99s Apply. 1\xe2\x80\xa6 https://t.co/aEpZKD1Je2'","profit"
"1168495808548868098","b'Total Tipsters offer Free and Paid Horse Racing Tips\n\nCome and take a look\n\nhttps://t.co/pYxtcnZlMI\n\nT&amp;C\xe2\x80\x99s Apply. 1\xe2\x80\xa6 https://t.co/P8Y3bZwZyV'","profit"
"1168495755713286146","b'Total Tipsters offer Free and Paid Horse Racing Tips\n\nCome and take a look\n\nhttps://t.co/EWY9I7Bjzi\n\nT&amp;C\xe2\x80\x99s Apply. 1\xe2\x80\xa6 https://t.co/2In1iOb230'","profit"
"1168495685517414401","b'Total Tipsters offer Free and Paid Horse Racing Tips\n\nCome and take a look\n\nhttps://t.co/WTnzB6x2wX\n\nT&amp;C\xe2\x80\x99s Apply. 1\xe2\x80\xa6 https://t.co/KWzrdRjQwy'","profit"
"1168495427391578113","b'Total Tipsters offer Free and Paid Horse Racing Tips\n\nCome and take a look\n\nhttps://t.co/c52Q3bHyea\n\nT&amp;C\xe2\x80\x99s Apply. 1\xe2\x80\xa6 https://t.co/o0WlBds0fc'","profit"
"1168495039196073984","b'#Yaari is still a good strategy with #BTCUSD , #profit : 7415 pips, 368 trades.,MaxDD :-91691, #trade , live result\xe2\x80\xa6 https://t.co/6A0Rgxb6or'","profit"
"1168494956299923456","b'Check out the latest individual market trends for Monday, Sep 2, 2019 (see more at https://t.co/sl9PSNL91I)\xe2\x80\xa6 https://t.co/Q4iMpx9Qk8'","profit"
"1168494011050549248","b'Building an #IoTProduct that provides great #addedvalue requires strategic planning and a focus on solving the righ\xe2\x80\xa6 https://t.co/Uj87iTOgXS'","profit"
"1168492060279758849","b'Sell Limit #trader #money #forex #market GBPCAD 1.64125 #pips #currencies #profit'","profit"
"1168492058920804353","b'Closed Buy #trader #money #forex #market GOLDMI 1524.1 for +54.0 pips, total for today +54.0 pips #pips #currencies #profit'","profit"
"1168491267086569472","b'#quantum is really the strategy to follow now with  #NZDJPY , #profit : 909 pips, 10 trades.,MaxDD :-218, #trade ,\xe2\x80\xa6 https://t.co/LMOSBWX1xf'","profit"
"1168489671032074240","b""Today's Profit :\nWe #consistently provide #huge #profit to our paid clients.\n\nFor more daily Profit PM:\xe2\x80\xa6 https://t.co/LwBa8xDoeA""","profit"
"1168489117220593664","b'Passion to #profit? Yes, you CAN make phenomenal amounts of money from your love of #patchwork and #quilting! https://t.co/JXHKlzqyvv'","profit"
"1168488378159030275","b'RT @MXInvesting: \xe2\xac\x86\xef\xb8\x8f Buy Gold Futures on 1H time frame\nCurrent price: 1,534.35\nBulls\xe2\x86\x97\xef\xb8\x8f Power 50%\nBears\xe2\x86\x98\xef\xb8\x8f Power 29%\n#Gold #trading #stockSign\xe2\x80\xa6'","profit"
"1168487898024415232","b'Tips Ready\n\nTodays Tips are ready and emailed to all members.\n\nCome and get our free tips.\n\nhttps://t.co/3U9EMGJygP\xe2\x80\xa6 https://t.co/MB0z2RmLGr'","profit"
"1168487266773327873","b'My issue with @masterclass is that they\n\n\xe2\x80\xa2 \xe2\x80\xa6 conflate celebrity with expertise\n\xe2\x80\xa2 \xe2\x80\xa6 conflate expertise in a craft wi\xe2\x80\xa6 https://t.co/lPRHxNqwne'","profit"
"1168486768775061504","b'We specialize in consulting businesses on various intricate matters pertaining to Income Tax. If you have queries,\xe2\x80\xa6 https://t.co/COc96IJUAS'","profit"
"1168486657269653504","b'\xe2\xac\x86\xef\xb8\x8f Buy Gold Futures on 1H time frame\nCurrent price: 1,534.35\nBulls\xe2\x86\x97\xef\xb8\x8f Power 50%\nBears\xe2\x86\x98\xef\xb8\x8f Power 29%\n#Gold #trading\xe2\x80\xa6 https://t.co/enkjNmmMuX'","profit"
"1168485990501105664","b'Next bet now live let\xe2\x80\x99s go  #tipster #profit https://t.co/9Pmh0gVQix'","profit"
"1168485903670665216","b'Tips Ready\n\nTodays Tips are ready and emailed to all members.\n\nCome and get our free tips.\n\nhttps://t.co/oRreWWoRaq\xe2\x80\xa6 https://t.co/KNMQjc3X9u'","profit"
"1168484975785627649","b""It's Today's #Profit \n#Forextrading \n\n@WilsonKatjedi @ForexTopInvest1 @AsrafulKamol\xc2\xa0 @ForexDea @forex_alchemist\xe2\x80\xa6 https://t.co/AxY8IWQDDH""","profit"
"1168484852657602560","b'Do u believe in miracles go to free 28.8 fitness tips.\n\n#Horses #horseracing #bettingtips #bettingtipster #Racing\xe2\x80\xa6 https://t.co/gLvqRNZA0t'","profit"
"1168484836627144707","b'Tips Ready\n\nTodays Tips are ready and emailed to all members.\n\nCome and get our free tips.\n\nhttps://t.co/1c47alhnvN\xe2\x80\xa6 https://t.co/SIehCkYlSJ'","profit"
